CustomerID,Recency,Frequency,Monetary
16005.0,12,10,2365.49
15607.0,336,9,1708.97
18076.0,380,1,151.49
17416.0,29,22,17298.45
12866.0,283,3,1227.35
15853.0,51,1,110.8
16595.0,61,5,1757.75
14755.0,9,25,9972.55
17589.0,60,18,13837.94
16421.0,376,3,526.27
18178.0,128,11,6103.74
14358.0,389,2,400.06
16360.0,4,6,3450.41
14692.0,137,12,1715.14
14315.0,44,8,3197.82
16159.0,281,4,1232.79
13881.0,3,43,45179.1
13464.0,58,6,3097.64
12916.0,138,7,4479.73
15169.0,382,2,569.22
15789.0,358,6,1962.01
12545.0,75,2,1000.39
17246.0,546,2,38.92
18149.0,50,7,1553.96
15658.0,190,8,2423.47
15956.0,551,2,617.6
17223.0,310,3,850.88
15366.0,75,7,2389.08
12363.0,109,2,552.0
16843.0,42,35,19571.43
12541.0,29,3,981.18
15359.0,662,8,181.35
17681.0,597,5,731.2
17495.0,7,3,806.72
15755.0,10,17,5993.12
17050.0,96,11,4648.59
17090.0,4,13,3080.18
17266.0,2,5,501.72
15597.0,35,2,563.37
12450.0,156,5,688.2
14393.0,218,1,67.95
17396.0,39,14,8807.1
17854.0,185,6,1068.5
12747.0,2,26,9257.04
15299.0,67,10,7991.54
12844.0,29,4,648.6
16763.0,198,2,964.7
17231.0,12,25,7064.8
14673.0,3,7,3410.81
16883.0,187,19,2374.09
12770.0,210,2,3246.45
15826.0,56,4,2598.28
16521.0,415,3,1140.11
17171.0,289,2,384.59
13522.0,30,1,125.8
16183.0,67,4,1077.81
13468.0,1,72,13375.51
12429.0,9,8,7485.91
16469.0,23,5,803.9
15824.0,453,2,890.94
17783.0,72,3,376.96
15394.0,9,11,5286.8
17667.0,66,9,3950.7
15116.0,17,4,1352.75
13950.0,11,4,745.06
13695.0,31,16,2770.73
12348.0,75,5,2019.4
14209.0,10,15,4993.27
17894.0,71,18,2411.35
17346.0,3,26,5132.72
17759.0,17,5,1261.88
17029.0,110,7,2137.3
16996.0,30,9,2123.61
14643.0,170,5,1679.89
17081.0,25,6,949.39
17372.0,40,28,4347.31
17053.0,130,1,498.48
15444.0,9,2,1411.21
16242.0,8,14,7404.65
12752.0,81,1,4366.78
17446.0,176,2,120.9
16119.0,8,8,1720.81
12656.0,17,8,6407.83
17191.0,28,15,4820.45
16317.0,119,5,2192.51
18220.0,226,6,1921.76
13508.0,243,2,287.05
14917.0,596,2,1123.75
14627.0,379,1,462.75
15362.0,448,2,613.08
12416.0,656,1,202.56
15465.0,19,32,12636.15
13236.0,24,2,744.85
15403.0,491,2,170.88
15565.0,50,2,173.16
12462.0,18,2,1189.59
16017.0,47,5,1545.58
18016.0,32,7,1954.56
13334.0,82,5,6201.8
17214.0,60,6,1059.12
17001.0,0,19,6640.8
14515.0,17,12,3724.06
16042.0,22,8,2245.32
13211.0,10,10,2618.77
17080.0,22,7,957.53
16041.0,30,3,3166.4
16987.0,3,11,2521.4
13519.0,78,2,343.21
17017.0,2,29,14110.61
16710.0,19,22,6291.77
15768.0,115,34,15308.89
16253.0,66,7,7272.2
16992.0,10,13,5476.5
16903.0,29,3,1041.75
13077.0,1,11,3054.37
16946.0,383,5,1222.04
13855.0,500,4,1310.34
15258.0,168,2,623.16
15845.0,17,11,4426.28
13410.0,24,9,2201.96
15288.0,43,10,3881.03
12714.0,9,12,14093.71
12540.0,19,33,22254.49
12472.0,32,19,17880.59
14175.0,59,8,7678.88
17988.0,11,14,489.54
14411.0,310,1,1063.0
13027.0,113,19,17239.2
14890.0,253,3,817.25
16730.0,52,3,743.11
16035.0,560,1,217.73
17076.0,36,6,1242.75
14905.0,157,8,1971.39
13320.0,78,6,2211.6
17876.0,399,3,3424.02
13309.0,7,6,1706.37
12586.0,17,4,2062.67
15448.0,312,2,788.81
17542.0,269,3,340.85
13684.0,285,4,594.88
17857.0,4,24,28682.24
12767.0,375,1,949.82
17994.0,121,11,2270.03
16571.0,26,10,4248.74
14018.0,645,1,367.15
14083.0,4,11,1376.2
14216.0,3,5,2150.04
16087.0,389,5,1739.92
17987.0,185,5,965.44
12748.0,0,336,55511.09
13263.0,1,39,8676.2
14535.0,60,9,5973.23
12814.0,101,1,125.92
15031.0,4,14,3102.94
14475.0,71,4,1151.15
13769.0,2,20,5800.42
14075.0,4,6,1734.87
16362.0,32,6,922.16
14045.0,109,16,11313.03
14194.0,4,36,18670.59
14935.0,297,2,2849.83
16211.0,88,3,1090.59
16051.0,681,1,188.44
17571.0,50,5,1630.91
16592.0,4,28,7807.91
12732.0,179,1,236.26
16900.0,16,3,887.11
12755.0,280,11,9030.66
15550.0,4,12,2211.05
15235.0,217,16,2937.81
15759.0,218,7,830.93
15620.0,56,4,1942.36
14099.0,16,20,5750.91
12720.0,2,30,8260.67
13442.0,667,3,419.87
17395.0,508,1,97.5
17235.0,25,8,1904.88
13859.0,326,2,515.86
16955.0,184,6,1309.41
13019.0,379,6,1229.95
14987.0,15,8,1713.85
17288.0,9,11,2468.43
15462.0,94,4,737.05
12839.0,2,26,10071.73
17511.0,2,60,175603.55
17120.0,233,1,307.46
14274.0,686,1,256.6
14189.0,2,16,5814.39
17435.0,411,1,331.35
14482.0,18,12,4306.72
15577.0,151,5,396.03
16161.0,1,43,12744.26
14032.0,2,16,4850.27
17025.0,60,5,1510.64
12676.0,24,11,2843.09
14656.0,169,5,790.0
14626.0,23,11,5410.92
14221.0,42,17,6517.49
17968.0,373,4,855.54
18065.0,5,29,5866.63
12664.0,8,11,6070.04
14773.0,592,1,140.55
17615.0,130,6,721.8
17102.0,261,1,25.5
13874.0,358,7,2049.15
16440.0,7,6,3856.97
14374.0,541,1,108.0
16393.0,2,23,5482.57
12388.0,15,8,3901.11
15044.0,19,35,16024.15
18242.0,72,8,3605.21
18218.0,211,4,1121.84
17774.0,96,9,3273.83
14230.0,435,3,979.8
13751.0,288,1,296.25
13455.0,24,6,2905.93
15373.0,8,17,3418.84
17588.0,100,7,2939.55
16553.0,163,33,16584.01
12976.0,211,8,3156.38
13399.0,464,3,275.4
15524.0,24,2,591.4
16080.0,81,4,602.56
13317.0,66,19,6486.09
14006.0,115,7,2196.67
15623.0,141,8,2437.05
17676.0,4,10,2749.34
16131.0,51,12,9957.42
17597.0,213,5,3484.09
16709.0,84,14,9056.01
15290.0,4,26,10496.28
12549.0,575,6,1575.68
16918.0,49,16,3206.54
14857.0,59,7,3651.85
17403.0,36,2,382.87
14918.0,115,9,5955.81
16606.0,404,2,357.66
14191.0,1,15,4817.66
15624.0,116,4,588.13
13841.0,252,1,85.0
16377.0,267,2,1308.48
17873.0,80,18,6470.28
17241.0,385,12,2736.64
13451.0,26,11,7090.06
18198.0,4,17,5425.56
16358.0,1,5,2919.65
13167.0,18,5,1125.15
12402.0,323,6,1256.9
12990.0,31,7,955.5
14840.0,267,2,362.71
17865.0,30,46,26312.19
14154.0,239,8,6460.7
14948.0,23,6,1101.97
17528.0,1,8,3628.5
13799.0,116,9,2803.57
16221.0,36,9,2186.66
16789.0,8,1,80.8
17709.0,169,5,671.01
17732.0,372,8,2470.39
17524.0,361,3,539.14
15223.0,225,5,1417.95
14486.0,511,2,175.5
13217.0,122,4,666.48
15660.0,25,15,2812.99
12853.0,134,11,3907.5
16712.0,9,13,4232.87
14669.0,241,7,3216.78
15791.0,43,5,3608.34
14913.0,35,8,4073.13
13137.0,10,16,7586.94
15701.0,2,4,1529.0
16328.0,563,1,310.83
14572.0,3,11,5526.88
14312.0,46,11,3090.29
14687.0,106,3,1402.06
14712.0,29,4,1328.07
15694.0,0,24,10810.81
15863.0,25,5,355.1
17386.0,7,7,2812.77
13777.0,0,61,56478.42
13555.0,73,13,8891.84
15485.0,30,7,5750.51
12924.0,88,12,2469.4
16871.0,22,6,2812.34
16500.0,4,9,843.91
14593.0,21,12,3665.53
18230.0,9,9,4291.06
15693.0,659,1,37.5
12422.0,95,17,5231.8
17315.0,1,43,9599.58
13999.0,10,29,9502.26
14590.0,424,20,2993.37
16401.0,1,23,6849.15
12361.0,287,4,511.25
17860.0,368,4,943.84
15497.0,17,9,8657.39
17454.0,192,10,1547.94
16397.0,628,1,123.13
17688.0,393,1,304.2
12721.0,31,8,4013.08
15049.0,273,1,121.17
17065.0,637,2,194.7
12905.0,576,2,1018.42
13952.0,217,14,12823.52
16907.0,29,9,1650.81
16255.0,16,15,4904.25
12843.0,65,30,6583.36
16496.0,8,6,2330.77
13546.0,12,5,1086.24
16126.0,29,15,14644.6
18172.0,14,52,17467.24
15476.0,380,4,2209.98
17668.0,1,2,347.75
14748.0,29,10,3152.32
14963.0,9,12,3123.57
13423.0,428,1,217.03
14214.0,30,5,1004.38
18112.0,12,4,773.36
13593.0,108,14,5493.29
14524.0,31,13,2909.86
13700.0,26,13,2596.97
15912.0,178,9,1074.7
16400.0,94,9,3059.85
15249.0,31,18,9266.0
12615.0,2,8,5740.98
15132.0,18,5,977.93
16556.0,66,17,8012.58
15240.0,44,12,4459.98
17613.0,22,14,4544.55
14587.0,18,9,1580.29
13436.0,1,1,196.89
13980.0,60,5,768.82
17529.0,610,2,1240.25
17364.0,0,28,11972.92
16227.0,225,3,1027.22
16736.0,505,5,2956.56
13363.0,17,3,1723.86
15573.0,31,5,1188.42
14761.0,58,3,447.92
17188.0,11,13,4592.93
12350.0,310,1,334.4
13292.0,38,5,994.51
16767.0,30,15,8056.76
18224.0,263,1,158.95
12527.0,81,5,735.51
16298.0,22,7,1085.7
14256.0,260,5,2460.79
16830.0,38,4,1207.5
15034.0,15,14,8231.2
15179.0,18,13,7491.92
14825.0,3,24,4919.18
13693.0,374,9,2011.82
14220.0,247,4,1515.0
15633.0,509,13,4335.96
12826.0,2,12,2955.75
17823.0,421,2,449.25
12478.0,3,1,680.99
14215.0,11,9,3416.33
17113.0,574,6,2305.59
14511.0,11,5,1314.81
17202.0,420,1,160.65
18252.0,50,7,1533.69
17698.0,260,1,154.95
16678.0,2,12,3109.99
16062.0,9,8,2863.45
15625.0,103,9,3236.4
14842.0,43,4,2824.69
17178.0,731,1,432.96
15973.0,366,3,988.44
15641.0,105,12,5345.55
15858.0,15,13,3936.34
12669.0,150,3,2744.03
17433.0,88,2,569.96
12913.0,4,13,6700.86
18008.0,70,23,19759.08
16560.0,26,8,3048.38
16184.0,64,6,1158.79
14912.0,16,6,1889.25
16286.0,477,2,328.95
14559.0,390,1,75.6
14425.0,434,3,661.39
16518.0,61,4,959.37
13338.0,157,4,2445.62
13521.0,1,3,1071.73
15945.0,365,4,827.27
16128.0,17,11,3801.05
12986.0,428,10,2729.84
16979.0,3,9,2859.74
13982.0,39,9,4382.89
14246.0,110,3,1474.06
12857.0,210,6,3688.0
13532.0,33,1,210.31
15919.0,19,2,739.77
14005.0,9,5,2874.72
13791.0,127,2,1516.0
14442.0,204,7,5367.02
12885.0,63,3,1175.22
12466.0,682,1,56.73
16003.0,29,10,5613.83
14483.0,281,2,257.1
16130.0,422,4,987.48
12764.0,316,1,1693.88
15598.0,53,2,548.02
18017.0,81,4,688.0
16621.0,51,4,813.48
16065.0,365,8,2359.27
12662.0,0,20,6988.02
16885.0,15,4,684.6
13102.0,1,37,11696.92
15078.0,7,53,17761.88
17293.0,8,17,3750.63
16674.0,54,2,304.24
13382.0,280,5,1387.58
18026.0,500,2,2074.07
13988.0,19,8,4757.8
17381.0,8,38,40002.37
17464.0,158,3,907.14
13346.0,462,6,299.4
13283.0,59,4,373.36
14185.0,331,1,197.65
12921.0,9,74,35921.04
14849.0,21,43,15763.45
15889.0,156,8,1699.67
16729.0,38,21,7205.33
18259.0,24,7,4318.2
16875.0,67,11,4234.53
18022.0,35,5,1507.25
13895.0,28,6,4008.52
17700.0,16,14,6679.97
14884.0,669,1,120.6
14855.0,119,7,6520.3
17519.0,17,15,5109.47
16889.0,194,6,2526.65
15838.0,11,34,74163.0
14970.0,68,12,4919.35
16085.0,23,12,2341.03
15315.0,64,2,570.5
15003.0,473,6,1027.03
14516.0,516,1,151.17
12728.0,71,5,1070.17
14863.0,29,1,266.76
14969.0,703,1,906.23
13666.0,60,5,127.9
16029.0,38,107,122035.14
15743.0,16,4,775.96
17111.0,47,2,459.58
17965.0,37,29,7157.2
15984.0,2,30,8515.72
12724.0,5,7,2317.52
17179.0,178,6,1507.26
17552.0,60,12,3085.29
17124.0,185,1,294.24
14321.0,10,7,2218.06
17284.0,60,8,2788.06
14223.0,92,3,991.13
15732.0,212,10,1682.07
17447.0,40,2,541.53
15552.0,217,2,252.52
15142.0,46,6,2619.92
17647.0,65,3,331.66
12989.0,3,33,13551.75
18237.0,2,5,987.1
14455.0,432,4,617.72
12987.0,73,5,1312.21
16382.0,408,2,353.1
16611.0,186,6,1785.13
14745.0,112,12,2551.41
12463.0,53,4,1344.78
12362.0,3,11,5356.23
17157.0,7,19,5151.9
17236.0,12,12,1929.26
17087.0,737,1,221.53
14150.0,35,2,658.64
14546.0,5,11,5184.84
17640.0,86,6,3168.94
15244.0,65,3,912.08
12417.0,3,20,6797.41
13967.0,145,2,166.3
15482.0,15,19,14417.36
14068.0,320,4,1516.72
16841.0,36,12,4006.06
12804.0,465,2,325.37
16725.0,302,14,1810.41
15484.0,1,6,4652.1
15382.0,14,12,13733.55
16111.0,428,1,549.33
15427.0,33,3,1430.54
15568.0,2,3,758.29
17027.0,78,9,1310.63
17769.0,12,17,7053.38
14719.0,1,5,1581.84
14178.0,8,7,1600.26
17950.0,72,7,1429.46
12926.0,411,4,1523.97
17105.0,159,2,665.78
13798.0,1,110,75836.87
17085.0,123,28,7847.67
15689.0,119,3,521.03
15650.0,521,2,553.88
12758.0,116,7,9903.24
14167.0,39,8,1274.29
12890.0,24,2,706.02
17035.0,245,4,613.59
15571.0,11,14,3892.35
15630.0,45,3,1481.4
16965.0,226,1,201.19
15502.0,15,14,13933.27
17023.0,417,3,800.18
17672.0,50,7,5778.63
14896.0,204,8,2083.22
17861.0,3,18,5088.29
13426.0,0,22,8167.38
14944.0,29,19,9784.67
12533.0,627,2,1367.89
13985.0,4,22,10020.86
13452.0,259,3,729.8
17577.0,645,2,348.75
17307.0,395,11,3999.89
12670.0,10,7,3760.29
16361.0,9,4,891.21
13491.0,51,27,4566.56
14734.0,425,4,1056.42
14693.0,264,7,1165.36
15806.0,46,3,784.58
14335.0,16,2,454.86
13908.0,79,4,2369.55
13854.0,8,39,12253.96
16107.0,17,7,3204.16
16139.0,18,5,1111.15
12870.0,375,3,1676.95
13869.0,123,10,7996.87
18223.0,4,26,14000.85
14911.0,1,398,295832.39
17850.0,372,155,56600.08
16558.0,0,38,13873.51
16700.0,8,25,9167.71
15817.0,420,3,2766.4
12935.0,2,15,4243.86
15255.0,66,9,3706.02
12598.0,9,11,4534.09
18118.0,10,29,6693.13
13066.0,24,2,470.8
13193.0,61,1,112.08
15672.0,725,1,45.3
17021.0,442,6,1182.22
15747.0,12,9,2499.81
14119.0,375,2,183.37
17200.0,387,4,356.71
13218.0,127,1,62.64
17740.0,389,6,426.9
14964.0,247,1,206.21
17419.0,11,18,6500.52
14854.0,78,11,4303.06
13727.0,28,8,1074.15
15920.0,154,9,569.14
17754.0,0,13,4451.22
16839.0,8,44,22310.49
13091.0,28,3,2321.82
15001.0,394,2,199.11
13316.0,37,10,12940.82
18229.0,11,28,10803.71
13200.0,19,4,870.09
14676.0,31,12,8356.79
13715.0,281,17,8425.69
16778.0,74,2,245.94
16191.0,2,24,15677.82
17602.0,2,14,7354.43
16236.0,78,1,432.2
14059.0,266,1,183.6
15985.0,123,7,2715.28
15516.0,44,3,62.43
18275.0,578,2,741.85
14895.0,7,38,25119.54
12510.0,142,9,5178.02
14814.0,581,1,154.21
12409.0,78,7,23419.29
16458.0,2,30,5690.89
17980.0,165,4,1012.72
12377.0,315,4,3426.32
17744.0,3,7,2649.14
15854.0,4,21,5578.28
16076.0,3,10,2234.73
17848.0,81,30,3559.11
14135.0,1,24,9643.92
14198.0,18,9,1569.73
14422.0,0,19,10271.52
13658.0,9,9,6025.5
17472.0,191,4,922.35
14952.0,59,32,17629.35
17438.0,253,5,1422.77
17006.0,4,8,1635.27
14505.0,17,19,11879.08
14649.0,4,9,3651.19
15774.0,68,6,1288.34
13873.0,119,8,1038.92
12704.0,7,8,2340.84
18093.0,93,8,4452.71
17186.0,46,2,144.0
14492.0,430,7,1921.91
13014.0,10,11,5381.08
13804.0,30,9,3161.12
15363.0,372,2,1004.11
14672.0,234,4,1113.14
17690.0,30,20,7412.0
13126.0,4,13,3998.25
15796.0,1,17,5171.63
16012.0,35,5,2978.59
12449.0,22,6,4835.89
15733.0,282,1,162.3
16961.0,116,3,794.56
15638.0,378,6,2265.2
17239.0,312,4,1189.45
16938.0,8,9,6995.36
17097.0,2,9,1318.08
18163.0,584,1,728.84
13868.0,7,2,3192.54
15301.0,50,17,7583.04
13117.0,21,18,2643.81
17830.0,1,3,398.7
15254.0,127,3,1088.35
13728.0,36,16,2855.17
16057.0,16,10,3854.85
17897.0,172,9,2510.56
15212.0,241,2,208.28
12734.0,352,3,639.65
16557.0,24,2,281.85
12619.0,16,10,3781.38
15884.0,432,2,244.6
17819.0,71,12,6612.52
13756.0,2,23,9188.75
17250.0,3,2,381.97
13991.0,12,6,852.88
14271.0,225,2,214.18
14997.0,46,4,776.6
15665.0,168,5,3987.07
16493.0,79,7,2132.09
12445.0,22,2,434.98
15332.0,366,6,6553.74
14112.0,22,13,5834.59
17449.0,2,13,4868.15
12530.0,59,9,3759.26
17342.0,379,4,1227.54
14044.0,26,10,3077.7
16794.0,1,15,2052.7
17389.0,0,61,57215.33
14915.0,91,11,1811.25
16110.0,45,4,1781.59
17470.0,44,11,2804.87
13074.0,511,4,1378.74
14749.0,479,1,310.15
15038.0,58,9,1265.41
16415.0,44,3,696.76
16133.0,3,56,22992.26
17049.0,2,19,9942.53
14897.0,7,8,3140.54
15466.0,85,4,1560.46
12519.0,63,2,716.54
14790.0,16,10,2526.62
15036.0,72,3,429.56
13478.0,469,5,2215.78
13925.0,92,4,678.25
16832.0,184,5,417.61
12654.0,10,5,601.98
12838.0,33,10,3366.7
17137.0,416,6,1099.81
15769.0,7,46,88704.32
13305.0,4,16,3752.61
18042.0,53,2,281.15
13941.0,21,15,11122.3
15358.0,4,42,17050.41
13178.0,26,21,14059.19
13590.0,11,18,6336.04
13534.0,2,35,7720.9
15841.0,72,9,2742.41
12693.0,127,7,1703.02
16368.0,2,3,621.44
14173.0,10,6,586.0
15873.0,499,4,313.92
12597.0,19,4,3811.22
17787.0,152,4,2553.82
16655.0,17,13,6423.26
13685.0,2,7,3119.44
13310.0,28,5,1541.2
15203.0,25,15,4400.18
13104.0,3,9,1709.1
13448.0,16,13,9189.89
17618.0,5,11,4001.64
14438.0,306,1,131.9
17287.0,26,21,4049.56
15785.0,32,16,5969.93
16405.0,302,2,167.25
17466.0,10,2,763.28
13190.0,544,3,570.66
15881.0,312,5,501.39
17705.0,3,11,2083.9
16243.0,33,2,409.1
13192.0,95,6,2558.58
14595.0,19,8,2164.45
14181.0,410,2,308.35
12431.0,35,27,10790.47
14942.0,401,4,746.56
17679.0,52,7,3577.61
12520.0,79,5,2634.26
17462.0,60,2,675.69
15473.0,14,8,2046.0
12835.0,427,41,5996.83
15426.0,19,9,2538.92
15867.0,5,31,9034.95
15544.0,9,20,8162.43
16748.0,17,14,3637.33
16040.0,65,7,2416.9
14264.0,154,6,1517.36
14522.0,24,8,1748.42
17526.0,4,12,4166.04
13330.0,92,6,2796.1
17412.0,2,16,4417.52
14092.0,7,24,7229.45
17244.0,53,5,1826.04
15051.0,23,9,3926.91
15467.0,9,3,524.88
17147.0,22,9,3199.95
16817.0,2,13,2804.9
14882.0,26,14,3546.65
16202.0,360,9,2501.99
14426.0,23,17,11727.94
16019.0,46,27,17329.16
12682.0,3,52,24025.51
13107.0,44,9,5253.07
12433.0,0,10,20581.26
14961.0,10,22,16410.15
16923.0,12,32,13157.13
12937.0,15,9,3097.61
13492.0,136,3,1269.84
14954.0,12,2,462.12
13652.0,45,5,2570.85
17337.0,151,4,1981.06
17990.0,236,6,1527.61
14114.0,273,7,1364.09
13512.0,260,4,713.39
13885.0,189,2,506.8
18231.0,192,28,6854.17
14551.0,18,7,878.09
17370.0,72,4,446.18
15493.0,32,9,4121.68
17016.0,576,1,552.4
16470.0,51,11,2416.85
15506.0,22,6,2030.33
17768.0,8,7,3292.73
14272.0,73,4,920.81
13482.0,232,2,336.09
16563.0,53,6,4412.56
14605.0,374,4,921.56
14085.0,2,33,10028.72
15159.0,1,34,22116.73
18260.0,172,23,9947.26
14010.0,565,2,445.15
15736.0,435,2,1767.12
16406.0,18,3,528.36
13202.0,394,7,1580.3
17409.0,184,10,7793.51
16684.0,4,55,147142.77
16329.0,427,4,1664.92
14258.0,9,25,32051.34
12576.0,35,8,2142.72
13564.0,144,37,17035.02
14183.0,411,2,278.34
17340.0,29,18,22289.22
17907.0,640,1,291.76
13139.0,16,8,8202.98
18066.0,75,3,1440.4
16589.0,71,4,612.36
18084.0,16,3,795.23
15719.0,32,31,10195.97
16108.0,84,4,2235.92
13706.0,302,2,631.17
15611.0,9,26,2997.28
15872.0,14,4,729.25
13623.0,30,10,2533.06
18144.0,7,19,5058.0
15799.0,75,4,1421.34
12928.0,35,12,4304.89
17002.0,85,7,2571.55
13939.0,23,7,1560.96
16574.0,71,3,1301.78
15016.0,172,5,620.89
13266.0,11,19,6135.04
18109.0,1,38,9833.16
16205.0,30,7,1820.11
17238.0,2,32,7701.76
14688.0,7,28,7635.4
12931.0,21,57,92347.34
15013.0,487,10,1610.82
16491.0,46,2,1533.16
13402.0,127,4,1535.13
13011.0,372,1,101.1
13538.0,43,12,3103.13
12806.0,435,4,2878.96
14701.0,10,15,4487.11
14930.0,108,6,5236.73
17612.0,53,18,5394.86
16226.0,203,5,672.17
12782.0,4,11,4618.24
17655.0,10,9,3652.48
16671.0,28,3,1692.27
17448.0,497,46,14523.67
14427.0,50,4,1263.52
12621.0,1,35,24775.81
14875.0,107,3,2862.4
16643.0,245,2,923.11
16187.0,31,15,6911.44
13248.0,124,2,465.68
17644.0,1,20,6028.6
12614.0,277,1,315.6
16823.0,227,7,2243.09
13481.0,45,11,3830.84
17328.0,673,1,104.7
12910.0,23,13,5796.52
13004.0,11,36,11650.85
17160.0,31,17,10209.16
16968.0,4,2,439.43
17913.0,58,14,3429.29
14277.0,15,9,17197.61
14784.0,26,3,449.93
12432.0,42,5,5059.32
13947.0,65,1,90.6
13562.0,81,8,4838.18
12395.0,19,15,5067.27
17584.0,7,6,5309.42
15819.0,49,10,3934.79
13039.0,584,4,1010.73
13998.0,446,3,566.7
16570.0,15,20,7434.31
16997.0,288,3,702.0
16699.0,380,7,994.6
15452.0,29,6,1785.11
12808.0,36,5,906.1
17796.0,40,7,1351.04
15555.0,12,36,12062.69
13627.0,59,7,2245.9
17325.0,280,3,609.57
15786.0,46,5,8501.62
12625.0,211,4,5164.88
13234.0,672,2,346.5
13981.0,415,1,331.14
14713.0,9,21,5414.71
15675.0,81,4,542.04
13097.0,32,28,13324.1
13883.0,10,15,6560.02
12476.0,15,23,14083.91
12678.0,42,21,34281.18
16713.0,18,32,14529.99
13277.0,15,7,523.3
17522.0,1,5,1070.71
15267.0,22,5,1717.36
13188.0,11,1,114.6
15002.0,115,9,4769.73
13827.0,57,3,409.8
15093.0,18,23,14326.11
14410.0,92,11,2631.9
15900.0,23,4,886.57
17799.0,22,20,6246.93
13552.0,66,22,6948.92
16025.0,29,1,439.66
16163.0,232,6,2849.58
16799.0,432,2,452.78
12502.0,95,5,3723.87
18051.0,634,7,2282.28
14606.0,1,192,30558.25
17730.0,3,20,7773.8
15738.0,18,41,13372.97
17450.0,8,51,246813.09
16059.0,65,12,3171.82
16555.0,35,6,1915.68
17406.0,333,13,4889.05
17436.0,1,5,534.06
15978.0,77,3,3279.42
16905.0,5,17,4961.17
13986.0,17,1,320.46
13644.0,16,4,2624.26
15419.0,24,1,135.86
13477.0,37,11,2819.17
15967.0,23,12,2966.0
15740.0,49,1,154.88
18082.0,25,1,680.84
15089.0,10,6,2420.84
16856.0,14,3,358.49
15815.0,63,5,2100.6
14973.0,107,3,1314.45
12601.0,189,6,681.26
17901.0,29,3,260.08
18146.0,140,2,160.35
16912.0,28,15,4460.51
14758.0,144,7,2864.97
17815.0,393,1,591.96
16637.0,32,4,1154.47
12907.0,395,2,508.91
14681.0,71,6,875.15
16833.0,1,6,2409.04
16306.0,213,7,1192.82
14680.0,25,58,57369.38
13971.0,18,14,4667.57
17967.0,371,2,335.69
13878.0,54,4,2416.9
16352.0,17,2,494.44
14262.0,8,8,2618.23
15380.0,8,11,3479.06
13723.0,217,6,1194.08
12940.0,54,2,899.69
13238.0,17,6,1006.63
14072.0,666,1,390.85
15901.0,16,7,687.72
12780.0,598,1,337.4
15556.0,24,1,279.77
17221.0,7,5,976.62
16576.0,420,2,540.87
15326.0,333,5,1700.52
14460.0,110,9,1093.5
13407.0,578,3,2244.7
13240.0,96,8,1699.86
12347.0,2,8,5633.32
17228.0,15,13,3175.98
15680.0,9,10,4507.58
16593.0,50,8,1071.14
17095.0,22,7,2572.25
12599.0,29,13,2296.72
17330.0,22,4,423.8
14616.0,242,5,527.78
14440.0,8,13,6638.73
16813.0,8,10,1652.18
16461.0,177,3,1545.83
16442.0,1,5,891.98
18085.0,330,4,1645.75
15677.0,49,3,1305.63
17254.0,4,3,469.48
13327.0,38,20,9879.48
12944.0,35,2,604.51
14533.0,24,11,3466.37
14543.0,28,39,14587.87
17973.0,51,1,337.04
15869.0,277,3,321.11
15077.0,494,2,2428.08
15756.0,61,4,528.01
14035.0,28,9,2794.75
12933.0,24,8,1636.63
13124.0,89,4,4641.66
16638.0,22,15,2430.53
14686.0,414,5,852.53
18145.0,12,11,5609.74
15468.0,51,3,1430.48
18269.0,366,1,337.2
13773.0,396,2,301.54
13983.0,29,21,7083.25
17306.0,10,21,9782.35
15351.0,12,10,3704.89
13507.0,3,4,2479.16
13174.0,16,12,9364.42
13993.0,42,19,6775.71
14142.0,373,2,983.15
17750.0,5,9,1710.45
14664.0,19,2,636.24
15717.0,234,5,607.0
17785.0,53,3,403.38
17110.0,165,3,499.9
15932.0,4,8,2495.87
15681.0,25,14,2989.7
15455.0,597,1,38.25
14513.0,100,6,788.01
16094.0,11,11,3695.56
17757.0,1,56,9366.5
17593.0,3,11,8092.32
13549.0,25,8,1005.8
16341.0,24,7,3850.79
15525.0,2,4,1165.15
16455.0,63,11,4376.87
13225.0,3,16,16260.07
13557.0,28,13,3032.26
14463.0,98,4,786.57
12993.0,23,8,1259.63
15971.0,17,18,5902.83
15385.0,40,3,942.08
14495.0,50,3,174.8
15189.0,1,46,17524.38
17576.0,8,41,8831.6
16283.0,5,8,4350.32
14379.0,44,4,1265.16
16168.0,10,66,10636.47
16526.0,171,2,717.21
16954.0,0,20,6081.88
17963.0,471,4,643.16
13269.0,1,28,8888.75
18041.0,11,38,8633.66
18071.0,257,6,1428.63
18030.0,4,2,230.65
12455.0,73,10,5879.95
15572.0,4,10,3965.2
13816.0,23,2,571.67
16325.0,46,12,3597.5
15073.0,9,8,2788.02
18236.0,29,12,1795.35
14437.0,365,5,936.34
16249.0,52,5,1800.07
14134.0,382,15,11123.35
16394.0,56,5,1555.34
15039.0,9,93,39726.89
12677.0,555,2,395.1
16072.0,288,4,4180.09
18105.0,37,1,113.48
16044.0,435,1,340.84
16915.0,9,11,1543.18
15696.0,33,13,3881.22
17428.0,0,45,31819.76
13246.0,18,11,3351.75
12811.0,260,5,1033.9
16717.0,23,14,6970.93
14376.0,683,1,215.46
15682.0,599,2,318.24
16027.0,91,15,2048.36
16788.0,123,5,1928.93
16705.0,0,42,43515.05
12872.0,326,12,3662.49
